id,city,time,content,reply_content,handler,status,url
96715,Da Nang,22:22 11/04/2026,"Trước đây tôi đã phản ánh Trạm biến áp sát nhà dân gây nguy hiểm tại 1079 Trần Thủ Độ, Điện Bàn Đông gây nguy hiểm. Tôi có nhận được phản hồi từ UBND phường Điện Bàn Đông đã chỉ đạo Phòng kinh tế, hạ tầng và đô thị kiểm tra xử lý. Tuy nhiên, đến nay, tôi chưa thấy cơ quan chức năng kiểm tra và di dời, trạm biến áp vẫn như cũ gây nguy hiểm cho người dân và trẻ nhỏ chơi qua lại khu vực này. Đặc biệt, trời mưa rất nguy hiểm. Kính mong cơ quan chức năng tới kiểm tra và di dời trạm biến áp đến nơi an toàn và hợp lý hơn. Xin chân thành cảm ơn!","Theo nội dung góp ý của công dân, UBND phường Điện Bàn Đông đã giao Phòng Kinh tế, Hạ tầng và Đô thị kiểm tra và xử lý. Nay, UBND phường phản hồi như sau: Trạm biến áp Điện Nam 2-3 thuộc tài sản của của Đội Quản lý Điện Bàn. Trạm biến áp này cấp điện sinh hoạt cho các hộ dân trong khu vực tại đây. Vị trí đặt trạm biến áp nằm trên vỉa hè (phần đất hành lang giao thông thuộc phạm vi quản lý của nhà nước) và nằm ở ranh giới của 2 hộ. Trạm biến áp có rào chắn bảo vệ, không nằm trên khu vực đất của người dân, và không có chủ trương di dời. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND phường Điện Bàn Đông,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96715
96702,Da Nang,17:53 11/04/2026,"Tại đường Chương Dương (đoạn Doãn Kế Thiện giao Chương Dương rẽ trái tầm 30–50m) có một lỗ hổng dưới lòng đường, phía dưới trống đất (phía bờ sông Hàn), như hình dưới, nguy cơ gây sụt lún rất lớn và nguy cơ gây tai nạn giao thông. Rất mong các cấp đến xử lý./.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của công dân và thông tin như sau: Vị trí hư hỏng tại lòng đường sát bó vỉa hè phía Tây đường Chương Dương thuộc dự án công trình: Đường Trần Hưng Đạo nối dài, đoạn từ khu số 4 – Khu đô thị mới Nam cầu Tiên Sơn đến giáp phân khu X4- Khu Tái định cư Hoà Hải 2 do Công ty Cổ phần Xây dựng Công trình giao thông Đà Nẵng – Miền Trung làm Chủ đầu tư, được bàn giao đưa vào vận hành khai thác vào tháng 11/2025, đến nay vẫn còn thời hạn bảo hành công trình. Sở Xây dựng đã thông báo đến Chủ đầu tư công trình triển khai công tác khắc phục sửa chữa theo nội dung kiến nghị của công dân, hoàn thành trong ngày 16/4/2026 (đính kèm một số hình ảnh). Sở Xây dựng thông tin để công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của công dân và thông tin như sau: Vị trí hư hỏng tại lòng đường sát bó vỉa hè phía Tây đường Chương Dương thuộc dự án công trình: Đường Trần Hưng Đạo nối dài, đoạn từ khu số 4 – Khu đô thị mới Nam cầu Tiên Sơn đến giáp phân khu X4- Khu Tái định cư Hoà Hải 2 do Công ty Cổ phần Xây dựng Công trình giao thông Đà Nẵng – Miền Trung làm Chủ đầu tư, được bàn giao đưa vào vận hành khai thác vào tháng 11/2025, đến nay vẫn còn thời hạn bảo hành công trình. Sở Xây dựng đã thông báo đến Chủ đầu tư công trình triển khai công tác khắc phục sửa chữa",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96702
96691,Da Nang,16:02 11/04/2026,"Tình trạng làm đường kéo dài tại đường Đàm Thanh 10, phường Hải Vân, TP Đà Nẵng (số 522B Nguyễn Lương Bằng cũ). Hiện tại, một con đường mà triển khai cả một năm trời mà không hoàn thành. Nắng thì bụi, mưa thì lầy. Người dân chịu đến bao giờ. Đội làm đường thì có 3 người làm. Người dân rất bức xúc vì đường rất bụi. Mong cơ quan chức năng kiểm tra, xử lý./.","Theo nội dung góp ý của công dân, Ban Quản lý dự án đầu tư xây dựng các công trình dân dụng, công nghiệp và hạ tầng kỹ thuật Đà Nẵng (Ban Quản lý) phản hồi như sau: Hiện nay, tuyến đường Đàm Thanh 10 có hai đoạn đang triển khai thi công có tổng chiều dài là 432,05m, giao cắt với tuyến đường sắt Bắc-Nam, đoạn thứ nhất giáp Khu A vệt biệt thự Xuân Thiều-Nam Ô đến tuyến đường sắt chiều dài 339,89m và đoạn thứ hai từ giáp đường sắt giao với đường Nguyễn Lương Bằng dài 92,16m. Trong đó đoạn thứ nhất, vào tháng 11/2025, Lữ đoàn 575 mới thống nhất bàn giao mặt bằng, hiện đã triển khai thi công xong cấp phối đá dăm, bó vỉa và hệ thống thoát nước dọc hai bên tuyến. Đoạn thứ hai Ban Quản lý đang phối hợp với đơn vị viễn thông như VNPT, Viettel di dời cáp ngầm, phối hợp đơn vị Điện lực để di dời trạm biếp áp trung thế trên vỉa hè hiện trạng đường Nguyễn Lương Bằng xong mới có thể tiếp tục triển khai thi công. Hiện nay, để chống bụi bay vào nhà, Ban Quản lý đã đề nghị nhà thầu thường xuyên cho xe tưới nước vào các ngày nắng nóng (có hình ảnh kèm theo), và sớm triển khai thi công hoàn thành công trình. Vậy, kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!","Ban Quản lý dự án đầu tư xây dựng các công trình dân dụng, công nghiệp và hạ tầng kỹ thuật Đà Nẵng",Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96691
96652,Da Nang,07:45 11/04/2026,"Trụ đèn tại 140 Kỳ Đồng, phường Thanh Khê không sáng 1 tuần nay. Kính báo cơ quan chức năng kiểm tra xử lý","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 20/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96652
96598,Da Nang,14:04 10/04/2026,"Phía trước số 90 đường Võ Chí Công, cửa hàng Con Cưng, phường Hòa Xuân, có vỉa hè bị hư. Tôi có đính kèm hình ảnh, mong cơ quan chức năng sớm khắc phục. Tôi xin chân thành cảm ơn.","Theo nội dung góp ý của công dân, Sở Xây dựng đã giao Công ty Cổ phần Cầu đường kiểm tra, xử lý. Nay, Sở phản hồi như sau: Công ty CP Cầu đường đã tiếp nhận thông tin và hoàn thành sửa chữa, khắc phục trong ngày 22/4/2026. Cảm ơn ý kiến góp ý của công dân. Trân trọng./.",Sở Xây dựng,Đang xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96598
96592,Da Nang,13:45 10/04/2026,"Tại ngã 4 Lê Lợi và Hải Phòng, phường Hải Châu có 1 tấm đan bưu điện thấp hơn mặt đường tầm 5-10cm gây ảnh hưởng giao thông. Đề nghị cơ quan chức năng kiểm tra xử lý./.","Theo nội dung góp ý của công dân, UBND phường Hòa Cường đã giao cho Phòng Kinh tế, Hạ tầng và Đô thị kiểm tra, xử lý. Nay, UBND phường phản hồi như sau: Qua kiểm tra, tại ngã tư Lê Lợi và Hải Phòng có một nắp đan viễn thông nằm dưới lòng đường Lê Lợi, một phần nắp bị sụt thấp hơn cốt nền đường. Hiện nay, Ban hạ tầng ưu tiên thành phố đang triển khai thi công tuyến đường Lê Lợi, trong thời gian tới sẽ tiến hành thi công vị trí hố viễn thông tại ngã tư Lê Lợi - Hải Phòng. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Hải Châu,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96592
96548,Da Nang,07:53 10/04/2026,"Công viên đường Trần Văn Trà - Hoàng Sâm, Phường Hòa Xuân, 2 đêm nay đã cắt điện ảnh hưởng đến vui chơi và sinh hoạt của trẻ em và người dân trên địa bàn. Rất mong thành phố xem xét mở điện trở lại có ánh sáng phòng chống kẻ xấu lợi dụng bóng tối trộm cắp khu vực dân cư xung quanh công viên./.","Tiếp nhận thông tin, UBND phường Hòa Xuân chỉ đạo Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra, xử lý: Hệ thống tủ điện điện chiếu sáng thông minh các công viên đã được Ban Quản lý các dự án đầu tư cơ sở hạ tầng ưu tiên thành phố đầu tư hoàn thành vào cuối năm 2025, hiện nay đang thực hiện thủ tục bàn giao để đấu nối vào hệ thống điện chiếu sáng công cộng, dự kiến hoàn thành trong quý II năm 2026. Vậy, UBND phường phản hồi để công dân được biết. Trân trọng cảm ơn sự góp ý của công dân./.","UBND Phường Hòa Xuân Tiếp nhận thông tin, UBND phường Hòa Xuân chỉ đạo Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra, xử lý: Hệ thống tủ điện điện chiếu sáng thông minh các công viên đã được Ban Quản lý các dự án đầu tư cơ sở hạ tầng ưu tiên thành phố đầu tư hoàn thành vào cuối năm 2025, hiện nay đang thực hiện thủ tục bàn giao để đấu nối vào hệ thống điện chiếu sáng công cộng, dự kiến hoàn thành trong quý II năm 2026. Vậy, UBND phường phản hồi để công dân được biết. Trân trọng cảm ơn sự góp ý của công dân./. Ngày trả lời: 21/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96548
96543,Da Nang,07:47 10/04/2026,"Hiện nay, tại khu vực phía sau nhà số 05 Mỹ Đa Đông 2, phường Ngũ Hành Sơn, đang xảy ra tình trạng nước thải từ bể phốt (nhà vệ sinh) tràn ra hệ thống cống thoát nước. Tình trạng này đã kéo dài hơn 1 tháng, gây mùi hôi thối nồng nặc, ảnh hưởng nghiêm trọng đến môi trường sống và sinh hoạt của người dân xung quanh. Kính đề nghị cơ quan chức năng kiểm tra, xác định nguyên nhân tình trạng tràn nước thải, có biện pháp xử lý kịp thời, tránh ô nhiễm kéo dài. Đảm bảo vệ sinh môi trường và sức khỏe cho người dân khu vực Rất mong cơ quan quan tâm giải quyết sớm vì đã sang mùa nắng nóng, ở dưới cống nước sình lên rất hôi thối. Xin trân trọng cảm ơn./.","Theo nội dung phản ánh của công dân, UBND phường Ngũ Hành Sơn đã giao Phòng Kinh tế, Hạ tầng và Đô thị phường kiểm tra xử lý. Nay, UBND phường phản hồi như sau: UBND phường phối hợp với Công ty thoát nước và xử lý nước thải có kế hoạch kiểm tra việc xả nước ngầm vào hệ thống thoát nước, kiểm tra sự cố nước thải tràn gây ô nhiễm mất mỹ quan, vệ sinh môi trường khu vực Mỹ An dự kiến vào ngày 22/4/2026 (Theo Công văn số 6028/SXD-HTKT) ngày 16/4/2026 của Sở Xây dựng về việc kiểm tra hiện trường, xác nhận vi phạm về đấu nối nước ngầm phát sinh trong quá trình thi công các công trình trên địa bàn phường Ngũ Hành Sơn. Vậy, UBND phường kính phản hồi thông tin đến công dân được biết. Trân trọng cảm ơn ý kiến đóng góp của công dân!",UBND Phường Ngũ Hành Sơn,Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96543
96540,Da Nang,07:46 10/04/2026,"Đèn chiếu sáng trước số 9 và số 35 Tùng Thị Vương, phường Ngũ Hành Sơn đã hỏng 3,4 ngày nay (không sáng). Kính báo cơ quan chức năng kiểm tra xử lý.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty cổ phần chiếu sáng công cộng đã kiểm tra hiện trường và hoàn thành xử lý kiến nghị, đèn đã đỏ bình thường. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 20/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96540
96520,Da Nang,21:21 09/04/2026,"Kính chào cơ quan chức năng, tôi muốn phản ánh về 01 cây xanh đô thị trước số nhà 186 đường Nguyễn Văn Linh, phường Thanh Khê. Cây đã chết khô hơn 4 tháng nay (từ tháng 12/2025). Đây là tuyến đường trung tâm. Kính mong đơn vị quản lý sớm xuống kiểm tra, thay thế cây mới để đảm bảo mỹ quan cho tuyến đường trung tâm thành phố. Xin cảm ơn.","Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Công viên - Cây xanh đã kiểm tra hiện trường và hoàn thành khắc phục kiến nghị, đã nhổ bỏ cây khô và trồng mới cây Giáng hương thay thế. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./.","Sở Xây dựng Sở Xây dựng trân trọng cảm ơn ý kiến góp ý của Quý công dân và phản hồi một số thông tin như sau: Công ty Công viên - Cây xanh đã kiểm tra hiện trường và hoàn thành khắc phục kiến nghị, đã nhổ bỏ cây khô và trồng mới cây Giáng hương thay thế. Sở Xây dựng thông tin để Quý công dân được biết. Trân trọng./. Ngày trả lời: 15/04/2026",Đã xử lý,https://gopy.danang.gov.vn/gop-y?pageid=view&ykien=96520
